,Date,Country,Total_cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious,Tot_cases_per_1M_population,Total_Deaths_per_1M_population,Total Test,Test test/1M Population,Continent
0,2020-04-29,"
Asia
","507,328","+12,554","18,277",+367,"255,937","233,114","5,783",,,,,Asia
1,2020-04-29,"
North America
","1,150,926","+31,812","66,947","+2,683","182,700","901,279","19,937",,,,,North America
2,2020-04-29,"
Europe
","1,347,380","+24,674","132,947","+2,901","483,885","730,548","24,182",,,,,Europe
3,2020-04-29,"
South America
","165,814","+10,611","8,144",+576,"57,261","100,409","9,748",,,,,South America
4,2020-04-29,"
Oceania
","8,322",+10,108,+1,"6,975","1,239",41,,,,,Australia/Oceania
5,2020-04-29,"
Africa
","37,693","+2,017","1,592",+65,"12,630","23,471",122,,,,,Africa
6,2020-04-29,"

",721,,15,,645,61,4,,,,,
7,2020-04-29,World,"3,218,184","+81,678","228,030","+6,593","1,000,033","1,990,121","59,817",413,29.3,,,All
8,2020-04-29,China,"82,858",+22,"4,633 ",,"77,578",647,50,58,3,,,Asia
9,2020-04-29,USA,"1,064,194","+28,429","61,656 ","+2,390","147,411","855,127","18,671","3,215",186,"6,139,911","18,549",North America
10,2020-04-29,Spain,"236,899","+4,771","24,275 ",+453,"132,929","79,695","7,764","5,067",519,"1,414,477","30,253",Europe
11,2020-04-29,Italy,"203,591","+2,086","27,682 ",+323,"71,252","104,657","1,795","3,367",458,"1,910,761","31,603",Europe
12,2020-04-29,France,"166,420",+509,"24,087 ",+427,"48,228","94,105","4,207","2,550",369,"463,662","7,103",Europe
13,2020-04-29,UK,"165,221","+4,076","26,097 ",+795,N/A,"138,780","1,559","2,434",384,"818,539","12,058",Europe
14,2020-04-29,Germany,"161,539","+1,627","6,467 ",+153,"120,400","34,672","2,415","1,928",77,"2,547,052","30,400",Europe
15,2020-04-29,Turkey,"117,589","+2,936","3,081 ",+89,"44,040","70,468","1,574","1,394",37,"991,613","11,757",Asia
16,2020-04-29,Russia,"99,399","+5,841",972 ,+105,"10,286","88,141","2,300",681,7,"3,303,717","22,638",Europe
17,2020-04-29,Iran,"93,657","+1,073","5,957 ",+80,"73,791","13,909","2,965","1,115",71,"453,386","5,398",Asia
18,2020-04-29,Brazil,"79,361","+6,462","5,511 ",+448,"34,132","39,718","8,318",373,26,"339,552","1,597",South America
19,2020-04-29,Canada,"51,597","+1,571","2,996 ",+137,"20,327","28,274",557,"1,367",79,"754,800","19,999",North America
20,2020-04-29,Belgium,"47,859",+525,"7,501 ",+170,"11,283","29,075",797,"4,129",647,"226,724","19,563",Europe
21,2020-04-29,Netherlands,"38,802",+386,"4,711 ",+145,N/A,"33,841",804,"2,265",275,"213,372","12,453",Europe
22,2020-04-29,Peru,"33,931","+2,741",943 ,+89,"10,037","22,951",623,"1,029",29,"296,262","8,985",South America
23,2020-04-29,India,"33,062","+1,738","1,079 ",+71,"8,437","23,546",,24,0.8,"770,764",559,Asia
24,2020-04-29,Switzerland,"29,407",+143,"1,716 ",+17,"22,600","5,091",185,"3,398",198,"260,500","30,100",Europe
25,2020-04-29,Ecuador,"24,675",+417,883 ,+12,"1,557","22,235",146,"1,399",50,"61,529","3,487",South America
26,2020-04-29,Portugal,"24,505",+183,973 ,+25,"1,470","22,062",169,"2,403",95,"379,551","37,223",Europe
27,2020-04-29,Saudi Arabia,"21,402","+1,325",157 ,+5,"2,953","18,292",125,615,5,"200,000","5,745",Asia
28,2020-04-29,Sweden,"20,302",+681,"2,462 ",+107,"1,005","16,835",479,"2,010",244,"119,500","11,833",Europe
29,2020-04-29,Ireland,"20,253",+376,"1,190 ",+31,"13,386","5,677",129,"4,102",241,"153,954","31,179",Europe
30,2020-04-29,Mexico,"16,752","+1,223","1,569 ",+135,"11,423","3,760",378,130,12,"77,005",597,North America
31,2020-04-29,Israel,"15,834",+106,215 ,+5,"8,233","7,386",115,"1,829",25,"364,467","42,108",Asia
32,2020-04-29,Singapore,"15,641",+690,14 ,,"1,188","14,439",22,"2,674",2,"143,919","24,600",Asia
33,2020-04-29,Pakistan,"15,525",+913,343 ,+31,"3,425","11,757",111,70,2,"165,911",751,Asia
34,2020-04-29,Austria,"15,402",+45,580 ,+11,"12,779","2,043",131,"1,710",64,"247,754","27,509",Europe
35,2020-04-29,Chile,"14,885",+520,216 ,+9,"8,057","6,612",377,779,11,"172,619","9,030",South America
36,2020-04-29,Japan,"13,895",+159,413 ,+19,"2,368","11,114",306,110,3,"164,255","1,299",Asia
37,2020-04-29,Belarus,"13,181",+973,84 ,+5,"2,072","11,025",92,"1,395",9,"168,986","17,883",Europe
38,2020-04-29,Poland,"12,640",+422,624 ,+28,"3,025","8,991",160,334,16,"324,527","8,575",Europe
39,2020-04-29,Qatar,"12,564",+643,10 ,,"1,243","11,311",72,"4,361",3,"91,415","31,730",Asia
40,2020-04-29,Romania,"11,978",+362,693 ,+30,"3,569","7,716",247,623,36,"166,993","8,681",Europe
41,2020-04-29,UAE,"11,929",+549,98 ,+9,"2,329","9,502",1,"1,206",10,"1,122,000","113,443",Asia
42,2020-04-29,S. Korea,"10,761",+9,246 ,+2,"8,922","1,593",55,210,5,"614,197","11,980",Asia
43,2020-04-29,Ukraine,"9,866",+456,250 ,+11,"1,103","8,513",129,226,6,"104,544","2,390",Europe
44,2020-04-29,Indonesia,"9,771",+260,784 ,+11,"1,391","7,596",,36,3,"86,985",318,Asia
45,2020-04-29,Denmark,"9,008",+157,443 ,+9,"6,366","2,199",66,"1,555",76,"180,062","31,087",Europe
46,2020-04-29,Serbia,"8,724",+227,173 ,+5,"1,292","7,259",78,998,20,"78,942","9,035",Europe
47,2020-04-29,Philippines,"8,212",+254,558 ,+28,"1,023","6,631",31,75,5,"98,941",903,Asia
48,2020-04-29,Norway,"7,710",+50,207 ,+1,32,"7,471",40,"1,422",38,"169,124","31,197",Europe
49,2020-04-29,Czechia,"7,579",+75,227 ,,"3,108","4,244",71,708,21,"234,985","21,943",Europe
50,2020-04-29,Bangladesh,"7,103",+641,163 ,+8,150,"6,790",1,43,1.0,"59,701",363,Asia
51,2020-04-29,Australia,"6,746",+8,89 ,+1,"5,667",990,38,265,3,"544,410","21,350",Australia/Oceania
52,2020-04-29,Dominican Republic,"6,652",+236,293 ,+7,"1,228","5,131",144,613,27,"25,368","2,339",North America
53,2020-04-29,Colombia,"6,207",+258,278 ,+9,"1,411","4,518",118,122,5,"95,085","1,869",South America
54,2020-04-29,Panama,"6,200",+179,176 ,+9,484,"5,540",89,"1,437",41,"28,795","6,674",North America
55,2020-04-29,Malaysia,"5,945",+94,100 ,,"4,087","1,758",40,184,3,"160,296","4,953",Asia
56,2020-04-29,South Africa,"5,350",+354,103 ,+10,"2,073","3,174",36,90,2,"197,127","3,324",Africa
57,2020-04-29,Egypt,"5,268",+226,380 ,+21,"1,335","3,553",,51,4,"90,000",879,Africa
58,2020-04-29,Finland,"4,906",+166,206 ,+7,"2,800","1,900",51,885,37,"89,800","16,207",Europe
59,2020-04-29,Morocco,"4,321",+69,168 ,+3,928,"3,225",1,117,5,"32,930",892,Africa
60,2020-04-29,Argentina,"4,285",+158,214 ,+7,"1,192","2,879",144,95,5,"56,058","1,240",South America
61,2020-04-29,Algeria,"3,848",+199,444 ,+7,"1,702","1,702",22,88,10,"6,500",148,Africa
62,2020-04-29,Moldova,"3,771",+133,111 ,+8,"1,114","2,546",212,935,28,"11,763","2,916",Europe
63,2020-04-29,Luxembourg,"3,769",+28,89 ,,"3,134",546,21,"6,021",142,"41,758","66,708",Europe
64,2020-04-29,Kuwait,"3,740",+300,24 ,+1,"1,389","2,327",66,876,6,"179,000","41,915",Asia
65,2020-04-29,Kazakhstan,"3,138",+111,25 ,,819,"2,294",41,167,1,"232,415","12,378",Asia
66,2020-04-29,Thailand,"2,947",+9,54 ,,"2,665",228,61,42,0.8,"178,083","2,551",Asia
67,2020-04-29,Bahrain,"2,921",+110,8 ,,"1,455","1,458",1,"1,717",5,"126,905","74,581",Asia
68,2020-04-29,Hungary,"2,727",+78,300 ,+9,536,"1,891",50,282,31,"70,300","7,277",Europe
69,2020-04-29,Greece,"2,576",+10,139 ,+1,577,"1,860",41,247,13,"72,130","6,920",Europe
70,2020-04-29,Oman,"2,274",+143,10 ,,364,"1,900",3,445,2,,,Asia
71,2020-04-29,Croatia,"2,062",+15,67 ,+4,"1,288",707,19,502,16,"34,476","8,398",Europe
72,2020-04-29,Iraq,"2,003",+75,92 ,+2,"1,346",565,,50,2,"86,708","2,156",Asia
73,2020-04-29,Uzbekistan,"2,002",+63,9 ,+1,"1,096",897,8,60,0.3,"242,536","7,247",Asia
74,2020-04-29,Afghanistan,"1,939",+111,60 ,+2,252,"1,627",7,50,2,"9,000",231,Asia
75,2020-04-29,Armenia,"1,932",+65,30 ,,900,"1,002",10,652,10,"20,189","6,813",Asia
76,2020-04-29,Cameroon,"1,832",+127,61 ,+3,934,837,12,69,2,,,Africa
77,2020-04-29,Iceland,"1,797",+2,10 ,,"1,656",131,,"5,266",29,"47,573","139,411",Europe
78,2020-04-29,Azerbaijan,"1,766",+49,23 ,+1,"1,267",476,18,174,2,"137,379","13,549",Asia
79,2020-04-29,Nigeria,"1,728",+196,51 ,+7,307,"1,370",2,8,0.2,"12,828",62,Africa
80,2020-04-29,Bosnia and Herzegovina,"1,677",+92,65 ,+2,710,902,4,511,20,"29,130","8,879",Europe
81,2020-04-29,Ghana,"1,671",,16 ,,188,"1,467",4,54,0.5,"100,622","3,238",Africa
82,2020-04-29,Estonia,"1,666",+6,50 ,,236,"1,380",10,"1,256",38,"51,188","38,588",Europe
83,2020-04-29,New Zealand,"1,474",+2,19 ,,"1,229",226,1,306,4,"128,703","26,690",Australia/Oceania
84,2020-04-29,Cuba,"1,467",+30,58 ,,617,792,14,130,5,"45,344","4,003",North America
85,2020-04-29,Bulgaria,"1,447",+48,64 ,+6,243,"1,140",38,208,9,"45,208","6,506",Europe
86,2020-04-29,North Macedonia,"1,442",+21,73 ,+2,627,742,13,692,35,"16,050","7,704",Europe
87,2020-04-29,Slovenia,"1,418",+10,89 ,+3,230,"1,099",25,682,43,"51,607","24,824",Europe
88,2020-04-29,Slovakia,"1,391",+7,22 ,+2,484,885,8,255,4,"81,338","14,898",Europe
89,2020-04-29,Lithuania,"1,375",+31,45 ,+1,563,767,17,505,17,"118,201","43,420",Europe
90,2020-04-29,Guinea,"1,351",+111,7 ,,313,"1,031",,103,0.5,,,Africa
91,2020-04-29,Ivory Coast,"1,238",+55,14 ,,557,667,,47,0.5,,,Africa
92,2020-04-29,Djibouti,"1,077",+5,2 ,,599,476,,"1,090",2,"12,985","13,143",Africa
93,2020-04-29,Bolivia,"1,053",+39,55 ,+2,110,888,3,90,5,"5,791",496,South America
94,2020-04-29,Hong Kong,"1,038",,4 ,,830,204,4,138,0.5,"145,640","19,426",Asia
95,2020-04-29,Tunisia,980,+5,40 ,,294,646,20,83,3,"22,062","1,867",Africa
96,2020-04-29,Senegal,882,+59,9 ,,315,558,1,53,0.5,466,28,Africa
97,2020-04-29,Latvia,849,+13,15 ,+2,348,486,4,450,8,"54,811","29,059",Europe
98,2020-04-29,Cyprus,843,+6,15 ,,148,680,15,698,12,"53,219","44,079",Asia
99,2020-04-29,Albania,766,+16,30 ,,455,281,4,266,10,"8,028","2,790",Europe
100,2020-04-29,Andorra,743,,42 ,+1,423,278,17,"9,616",544,"1,673","21,653",Europe
101,2020-04-29,Honduras,738,+36,66 ,+2,73,599,10,75,7,"3,643",368,North America
102,2020-04-29,Kyrgyzstan,729,+21,8 ,,437,284,10,112,1,"50,775","7,783",Asia
103,2020-04-29,Lebanon,721,+4,24 ,,150,547,44,106,4,"32,446","4,754",Asia
104,2020-04-29,Niger,713,+4,32 ,+1,435,246,,29,1,"5,148",213,Africa
105,2020-04-29,Costa Rica,713,+8,6 ,,323,384,8,140,1,"13,117","2,575",North America
106,2020-04-29,Diamond Princess,712,,13 ,,645,54,4,,,,,
107,2020-04-29,Sri Lanka,649,+30,7 ,,136,506,2,30,0.3,"17,715",827,Asia
108,2020-04-29,Burkina Faso,641,+3,43 ,+1,498,100,,31,2,,,Africa
109,2020-04-29,Uruguay,625,+5,15 ,,394,216,11,180,4,"18,140","5,222",South America
110,2020-04-29,Somalia,582,+54,28 ,,20,534,2,37,2,,,Africa
111,2020-04-29,San Marino,563,+10,41 ,,69,453,6,"16,592","1,208","2,235","65,869",Europe
112,2020-04-29,Guatemala,557,+27,16 ,+1,62,479,5,31,0.9,"7,200",402,North America
113,2020-04-29,Channel Islands,537,+7,38 ,+2,386,113,,"3,089",219,"5,342","30,725",Europe
114,2020-04-29,Georgia,517,+6,6 ,,178,333,6,130,2,"12,593","3,157",Asia
115,2020-04-29,DRC,491,+20,30 ,,59,402,,5,0.3,,,Africa
116,2020-04-29,Mali,482,+58,25 ,+1,129,328,,24,1,"2,172",107,Africa
117,2020-04-29,Tanzania,480,+181,16 ,+6,167,297,7,8,0.3,,,Africa
118,2020-04-29,Malta,463,+5,4 ,,339,120,1,"1,049",9,"31,736","71,875",Europe
119,2020-04-29,Mayotte,460,,4 ,,235,221,4,"1,686",15,"2,700","9,897",Africa
120,2020-04-29,Jordan,451,+2,8 ,,356,87,5,44,0.8,"63,737","6,247",Asia
121,2020-04-29,Taiwan,429,,6 ,,311,112,,18,0.3,"62,368","2,619",Asia
122,2020-04-29,Réunion,420,+2, ,,300,120,2,469,,,,Africa
123,2020-04-29,Jamaica,396,+32,7 ,,29,360,3,134,2,"3,993","1,348",North America
124,2020-04-29,Kenya,384,+10,15 ,+1,129,240,2,7,0.3,"17,992",335,Africa
125,2020-04-29,El Salvador,377,+32,9 ,+1,106,262,3,58,1,"22,593","3,483",North America
126,2020-04-29,Sudan,375,+57,28 ,+3,32,315,,9,0.6,,,Africa
127,2020-04-29,Palestine,344,+1,2 ,,71,271,,67,0.4,"27,000","5,293",Asia
128,2020-04-29,Mauritius,332,,10 ,,306,16,3,261,8,"14,445","11,358",Africa
129,2020-04-29,Venezuela,331,+2,10 ,,142,179,2,12,0.4,"458,737","16,132",South America
130,2020-04-29,Montenegro,322,+1,7 ,,203,112,2,513,11,"6,864","10,929",Europe
131,2020-04-29,Equatorial Guinea,315,,1 ,,9,305,,225,0.7,854,609,Africa
132,2020-04-29,Isle of Man,313,+4,21 ,,258,34,21,"3,681",247,"3,049","35,857",Europe
133,2020-04-29,Maldives,278,+28,1 ,+1,17,260,2,514,2,"5,296","9,798",Asia
134,2020-04-29,Gabon,276,+38,3 ,,67,206,1,124,1,724,325,Africa
135,2020-04-29,Vietnam,270,, ,,222,48,8,3,,"212,965","2,188",Asia
136,2020-04-29,Paraguay,239,+9,9 ,,102,128,1,34,1,"8,891","1,247",South America
137,2020-04-29,Rwanda,225,+13, ,,98,127,,17,,"8,464",653,Africa
138,2020-04-29,Congo,207,,8 ,,19,180,,38,1,,,Africa
139,2020-04-29,Guinea-Bissau,205,+132,1 ,,19,185,,104,0.5,"1,500",762,Africa
140,2020-04-29,Faeroe Islands,187,, ,,181,6,,"3,827",,"6,851","140,208",Europe
141,2020-04-29,Martinique,175,,14 ,,83,78,5,466,37,,,North America
142,2020-04-29,Myanmar,150,,6 ,+1,27,117,,3,0.1,"7,718",142,Asia
143,2020-04-29,Guadeloupe,149,,12 ,,82,55,11,372,30,,,North America
144,2020-04-29,Liberia,141,,16 ,,45,80,,28,3,,,Africa
145,2020-04-29,Gibraltar,141,, ,,131,10,,"4,185",,"2,198","65,240",Europe
146,2020-04-29,Brunei ,138,,1 ,,124,13,2,315,2,"13,428","30,694",Asia
147,2020-04-29,Ethiopia,130,+4,3 ,,58,69,,1,0.03,"16,434",143,Africa
148,2020-04-29,Madagascar,128,, ,,90,38,1,5,,"3,107",112,Africa
149,2020-04-29,French Guiana,125,,1 ,,93,31,,419,3,,,South America
150,2020-04-29,Cambodia,122,, ,,119,3,1,7,,"11,905",712,Asia
151,2020-04-29,Trinidad and Tobago,116,,8 ,,71,37,,83,6,"1,642","1,173",North America
152,2020-04-29,Cabo Verde,114,,1 ,,2,111,,205,2,791,"1,423",Africa
153,2020-04-29,Bermuda,111,+1,6 ,,48,57,10,"1,782",96,"2,197","35,277",North America
154,2020-04-29,Togo,109,+10,7 ,+1,64,38,,13,0.8,"6,675",806,Africa
155,2020-04-29,Sierra Leone,104,,4 ,,12,88,,13,0.5,,,Africa
156,2020-04-29,Aruba,100,,2 ,,73,25,4,937,19,"1,649","15,445",North America
157,2020-04-29,Zambia,97,+2,3 ,,54,40,1,5,0.2,"5,284",287,Africa
158,2020-04-29,Monaco,95,,4 ,,58,33,1,"2,421",102,,,Europe
159,2020-04-29,Eswatini,91,+20,1 ,,10,80,,78,0.9,714,615,Africa
160,2020-04-29,Liechtenstein,82,,1 ,,55,26,,"2,151",26,900,"23,605",Europe
161,2020-04-29,Uganda,81,+2, ,,52,29,,2,,"29,279",640,Africa
162,2020-04-29,Bahamas,80,,11 ,,23,46,1,203,28,,,North America
163,2020-04-29,Barbados,80,,7 ,+1,39,34,4,278,24,"2,005","6,977",North America
164,2020-04-29,Haiti,76,,6 ,,8,62,,7,0.5,776,68,North America
165,2020-04-29,Mozambique,76,, ,,12,64,,2,,"1,896",61,Africa
166,2020-04-29,Sint Maarten,75,,13 ,,33,29,7,"1,749",303,302,"7,044",North America
167,2020-04-29,Guyana,74,,8 ,,15,51,5,94,10,464,590,South America
168,2020-04-29,Cayman Islands,73,+3,1 ,,10,62,3,"1,111",15,"1,535","23,356",North America
169,2020-04-29,Benin,64,,1 ,,33,30,,5,0.08,,,Africa
170,2020-04-29,Libya,61,,2 ,,18,41,,9,0.3,"1,623",236,Africa
171,2020-04-29,French Polynesia,58,, ,,50,8,1,206,,"2,409","8,576",Australia/Oceania
172,2020-04-29,Nepal,57,+3, ,,16,41,,2,,"57,189","1,963",Asia
173,2020-04-29,Chad,52,,2 ,,19,31,,3,0.1,,,Africa
174,2020-04-29,CAR,50,, ,,10,40,,10,,,,Africa
175,2020-04-29,Macao,45,, ,,34,11,1,69,,,,Asia
176,2020-04-29,Syria,43,,3 ,,21,19,,2,0.2,,,Asia
177,2020-04-29,Eritrea,39,, ,,19,20,,11,,,,Africa
178,2020-04-29,Saint Martin,38,,3 ,,24,11,3,983,78,,,North America
179,2020-04-29,Mongolia,38,, ,,10,28,,12,,"7,292","2,224",Asia
180,2020-04-29,Malawi,36,,3 ,,7,26,1,2,0.2,744,39,Africa
181,2020-04-29,South Sudan,34,, ,,,34,,3,,,,Africa
182,2020-04-29,Zimbabwe,32,,4 ,,5,23,,2,0.3,"6,834",460,Africa
183,2020-04-29,Angola,27,,2 ,,7,18,,0.8,0.06,,,Africa
184,2020-04-29,Antigua and Barbuda,24,,3 ,,11,10,1,245,31,113,"1,154",North America
185,2020-04-29,Timor-Leste,24,, ,,6,18,,18,,322,244,Asia
186,2020-04-29,Botswana,23,,1 ,,5,17,,10,0.4,"6,016","2,558",Africa
187,2020-04-29,Grenada,20,+2, ,,13,7,4,178,,"1,406","12,495",North America
188,2020-04-29,Laos,19,, ,,7,12,,3,,"1,917",263,Asia
189,2020-04-29,Belize,18,,2 ,,9,7,1,45,5,995,"2,502",North America
190,2020-04-29,Fiji,18,, ,,12,6,,20,,"1,007","1,123",Australia/Oceania
191,2020-04-29,New Caledonia,18,, ,,17,1,1,63,,"4,456","15,608",Australia/Oceania
192,2020-04-29,Saint Lucia,17,+2, ,,15,2,,93,,446,"2,429",North America
193,2020-04-29,Curaçao,16,,1 ,,13,2,,98,6,343,"2,090",North America
194,2020-04-29,Dominica,16,, ,,13,3,,222,,383,"5,320",North America
195,2020-04-29,Namibia,16,, ,,8,8,,6,,704,277,Africa
196,2020-04-29,St. Vincent Grenadines,16,+1, ,,8,8,,144,,108,973,North America
197,2020-04-29,Saint Kitts and Nevis,15,, ,,4,11,,282,,293,"5,508",North America
198,2020-04-29,Nicaragua,13,,3 ,,7,3,,2,0.5,,,North America
199,2020-04-29,Falkland Islands,13,, ,,11,2,,"3,736",,353,"101,437",South America
200,2020-04-29,Turks and Caicos,12,,1 ,,5,6,,310,26,83,"2,144",North America
201,2020-04-29,Burundi,11,,1 ,,4,6,,0.9,0.08,284,24,Africa
202,2020-04-29,Montserrat,11,,1 ,,2,8,1,"2,204",200,36,"7,212",North America
203,2020-04-29,Greenland,11,, ,,11,0,,194,,"1,200","21,138",North America
204,2020-04-29,Seychelles,11,, ,,6,5,,112,,,,Africa
205,2020-04-29,Gambia,10,,1 ,,8,1,,4,0.4,401,166,Africa
206,2020-04-29,Suriname,10,,1 ,,8,1,,17,2,404,689,South America
207,2020-04-29,Vatican City,10,, ,,2,8,,"12,484",,,,Europe
208,2020-04-29,MS Zaandam,9,,2 ,,,7,,,,,,
209,2020-04-29,Mauritania,8,+1,1 ,,6,1,,2,0.2,"1,032",222,Africa
210,2020-04-29,Papua New Guinea,8,, ,,,8,,0.9,,604,68,Australia/Oceania
211,2020-04-29,Sao Tome and Principe,8,, ,,4,4,,37,,19,87,Africa
212,2020-04-29,Bhutan,7,, ,,5,2,,9,,"9,865","12,785",Asia
213,2020-04-29,British Virgin Islands,6,,1 ,,3,2,,198,33,,,North America
214,2020-04-29,St. Barth,6,, ,,6,0,,607,,,,North America
215,2020-04-29,Western Sahara,6,, ,,5,1,,10,,,,Africa
216,2020-04-29,Yemen,6,+5, ,,1,5,,0.2,,120,4,Asia
217,2020-04-29,Caribbean Netherlands,5,, ,,,5,,191,,110,"4,195",North America
218,2020-04-29,Anguilla,3,, ,,3,0,,200,,,,North America
219,2020-04-29,Saint Pierre Miquelon,1,, ,,,1,,173,,,,North America
220,2020-04-29,Total:,"507,328","+12,554","18,277",+367,"255,937","233,114","5,783",,,,,Asia
221,2020-04-29,Total:,"1,150,926","+31,812","66,947","+2,683","182,700","901,279","19,937",,,,,North America
222,2020-04-29,Total:,"1,347,380","+24,674","132,947","+2,901","483,885","730,548","24,182",,,,,Europe
223,2020-04-29,Total:,"165,814","+10,611","8,144",+576,"57,261","100,409","9,748",,,,,South America
224,2020-04-29,Total:,"8,322",+10,108,+1,"6,975","1,239",41,,,,,Australia/Oceania
225,2020-04-29,Total:,"37,693","+2,017","1,592",+65,"12,630","23,471",122,,,,,Africa
226,2020-04-29,Total:,721,,15,,645,61,4,,,,,
227,2020-04-29,Total:,"3,218,184","+81,678","228,030","+6,593","1,000,033","1,990,121","59,817",412.9,29.3,,,All
